id,price,barcode,category,description,edition,image,isbn,pages,publisher,rating,releasedate,summary,title
90320,46,16317346,Children's stories.,,1,,9.78E+12,57,,0.307625557761639,01/01/2014,,The smuggler's code
90323,71,16085560,"Children, Irish Traveller / Comic books, strips, etc. / Periodicals.",,1,,,229,R. Dawson,1.35905089555308,01/01/2010,,Kushti 4u :the comic book for all Traveller kids.
90326,89,15387243,"Childrens stories / Comic books, strips, etc.",,1,,,339,Egmont,1.89653921173885,01/01/2014,,Disney's Winnie the Pooh bedtime stories.
90331,35,13517787,"Chinese American college students / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,491,First Second,2.55108083132654,01/01/2006,,American born Chinese
90333,68,9526324,Chinese cartoons,,1,,8200066509,245,Universitetsforlaget,0.576792054343969,01/01/1984,,The Cartoonist Feng Zikai :social realism with a Buddhist face
90337,18,15669733,"Chivalry / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,136,SelfMadeHero,1.3789884140715,01/01/2011,,Le morte d'Arthur :the legend of King Arthur and his Knights of the Round Table
90338,19,15858544,"Christchurch Earthquake, N.Z., 2011 / Comic books, strips, etc.",,1,,9.78E+12,327,Comic Book Alliance,4.51860159169883,01/01/2011,,Spirit of hope
92464,48,12662498,"Comic books, strips, etc. / United States / History and criticism.",,1,,811821994,31,Chronicle Books,1.19085101876408,01/01/1999,,From girls to grrrlz :a history of [symbol for females] comics from teens to zines
92468,77,15612143,"Comic books, strips, etc. / United States / History and criticism.",,1,,9.78E+12,154,New Holland,2.67446367302909,01/01/2010,,The peanuts collection
92470,85,15991645,"Comic books, strips, etc. / United States / History and criticism.",,1,,9.78E+12,376,Continuum,0.0429503014311194,01/01/2012,,Comic books and American cultural history :an anthology
92471,74,16199594,"Comic books, strips, etc. / United States / History and criticism.",,1,,9.78E+12,344,Simon & Schuster,3.05303544737399,01/01/2012,,"Superman is Jewish? :how comic book superheroes came to serve truth, justice, and the Jewish-American way"
92474,33,6940494,"Comic books, strips, etc. / United States / History.",,1,,753509059,323,Virgin Books,1.32065608631819,01/01/2004,,DC comics :a celebration of the world's favourite comic book heroes
92477,88,10761890,"Comic books, strips, etc. / United States / History.",,1,,1840237538,177,Titan,0.639480722602457,01/01/2003,,DC comics :a celebration of the world's favorite comic book heroes
92478,56,7246995,"Comic books, strips, etc. / United States / Periodicals.",,1,,,225,Manga,2.52351638395339,01/01/1996,,Mortal kombat tournament edition.
92479,5,7247223,"Comic books, strips, etc. / United States / Periodicals.",,1,,,160,Marvel Comics,1.61469191079959,01/01/1996,,Wolverine unleashed.
92480,83,8569884,"Comic books, strips, etc. / United States / Periodicals.",,1,,,84,Panini UK,0.520577672868967,01/01/2000,,Wolverine and Gambit.
92481,88,12960306,"Comic books, strips, etc. / United States / Periodicals.",,1,,,39,Panini Comics,0.55749730207026,01/01/2004,,Toonerang :the home of boomerang.
92484,41,7363982,"Comic books, strips, etc. / United States.",,1,,224060880,487,Jonathan Cape,4.24180328613147,01/01/2000,,Ghost world
90341,99,10736173,Christian life,,1,,862080711,324,Palm Tree,2.99868933390826,01/01/1984,,Turn the other eye - :a humorous look at the frailties of God's people
90343,18,10334476,Christian life / Caricatures and cartoons.,,1,,723405123,499,Wolfe,3.38680534157902,01/01/1973,,The Barnabas Bible
90344,88,10736330,Christian life / Caricatures and cartoons.,,1,,862096596,393,Kevin Mayhew,1.66404498973861,01/01/1995,,More instant cartoons for the church magazine
90345,63,10687801,"Christian life / Comic books, strips, etc.",,1,,340239476,18,Hodder and Stoughton,2.31016141595319,01/01/1979,,Tramps in the kingdom
90351,49,8358330,Christianity,,1,,334005809,350,S.C.M. Press,4.19868251308799,01/01/1973,,God-alive!
90352,30,8725458,Christianity,,1,,264664221,376,Mowbrays,4.33236872544512,01/01/1977,,Bring me laughter :a collection of cartoons
92002,88,10994640,"Comic books, strips, etc. / English / Juvenile literature.",,1,,,149,IPC Magazines,1.34788665687665,01/01/1979,,Penny.
90355,15,10965617,Christianity,,1,,852492995,118,Galliard,1.5719027700834,01/01/1975,,See you in heaven! :a collection of cartoons on Biblical subjects
90356,5,11815719,Christianity,,1,,,64,Mayhew-McCrimmon,0.402995888143778,01/01/1985,,Believe it or not! :a Christmans fun book
90358,44,16175536,Christianity / Caricatures and cartoons.,,1,,9.78E+12,431,,1.94747970905155,01/01/2014,,Peculiar goings on
90359,39,10736300,Christianity / Great Britain / Anecdotes.,,1,,086209464X,234,Kevin Mayhew,2.19545882893726,01/01/1994,,Cracks in the fabric
90362,99,11623110,Christianity / Pictorial works / Fiction.,,1,,963812904,227,Gates of Heck,1.64380490314215,01/01/1997,,The man of sorrows.
92492,9,9405398,"Comic books, strips, etc. / United States.",,1,,316108677,55,"Little, Brown",0.0627810368314385,01/01/1994,,His kisses are dreamy-- but those hairballs down my cleavage--! :another tender Outland collection
92495,49,10090339,"Comic books, strips, etc. / United States.",,1,,747553092,124,Bloomsbury,2.5030843866989,01/01/2001,,Odds and Ends
92498,54,10135541,"Comic books, strips, etc. / United States.",,1,,1558536159,285,Rutledge Hill Press,3.00285579869524,01/01/1998,,Peace of mind is a blanket that purrs :a Rose is Rose book
92499,28,10348110,"Comic books, strips, etc. / United States.",,1,,836218485,285,Andrews McMeel,1.95932024857029,01/01/1998,,Foxtrot :the works.
92500,81,10348119,"Comic books, strips, etc. / United States.",,1,,836251830,464,Andrews McMeel,0.0541652180254459,01/01/1998,,Welcome to Jasorassic Park :a Foxtrot collection.
92510,37,10731255,"Comic books, strips, etc. / United States.",,1,,752209337,276,Boxtree,3.57964785303921,01/01/1994,,Emancipation and beyond
92520,78,11406666,"Comic books, strips, etc. / United States.",,1,,1852276460,63,Virgin,1.01277233799919,01/01/1996,,Marvel universe
90367,21,13505099,Christmas / Caricatures and cartoons.,,1,,9.78E+12,428,Ravette,2.2573974635452,01/01/2006,,I love Xmas! :am Odd Squad book about the joys of Christmas!
90368,77,14674168,Christmas / Caricatures and cartoons.,,1,,9.78E+12,439,Boxtree,1.23313813237473,01/01/2008,,Modern Toss Christmas special :sixty pages of seasonal analysis in cartoon
90369,90,16433811,Christmas / Caricatures and cartoons.,,1,,9.78E+12,315,,4.44277366623282,01/01/2014,,Modern Toss Christmas mood special
92555,11,15302506,Comic strip characters / Encyclopedias.,,1,,9.78E+12,484,Dorling Kindersley,4.7604818502441,01/01/2009,,The Marvel Comics encyclopedia :a complete guide to the characters of the Marvel universe
92556,32,16585085,Comic strip characters / Encyclopedias.,,1,,9.78E+12,64,,4.23599393106997,01/01/2014,,Marvel encyclopedia :the definitive guide to the characters of the Marvel universe
92562,18,13349182,Comic strip characters / Japan / Encyclopedias.,,1,,1843402343,100,Collins & Brown,1.40209391480312,01/01/2006,,500 manga heroes & villains
92563,53,15579222,Comic strip characters / Japan / Encyclopedias.,,1,,9.78E+12,270,Ilex,4.81464707059786,01/01/2010,,500 manga villains and heroes
92568,42,15595568,Comic strip characters / Japan.,,1,,9.78E+12,28,Ilex,2.81564178410918,01/01/2010,,One million manga characters :over one million characters to create and colour!
92571,68,16458008,Comic strip characters / Juvenile literature.,,1,,9.78E+12,377,,4.74040257977322,01/01/2014,,How to draw and colour steampunk characters
92572,7,13834134,Comic strip characters / New York (State) / New York / Miscellanea.,,1,,9.78E+12,301,Pocket,4.38741388265043,01/01/2007,,The Marvel Comics guide to New York City
92573,70,14922059,Comic strip characters / Periodicals.,,1,,,129,Panini,2.58614065591246,01/01/2014,,Marvel heroes annual.
92574,49,12986410,Comic strip characters / Pictorial works / Technique.,,1,,715318764,482,David & Charles,0.753174917772412,01/01/2004,,Comics crash course :[a start to finish guide to creating dynamic comics]
92575,40,13074262,Comic strip characters / Technique,,1,,057203072X,364,Arcturus,4.00313099613413,01/01/2005,,Creating superheroes & comic book characters
92577,13,12950416,Comic strip characters / United States / History.,,1,,184340205X,462,Collins & Brown,3.0866033420898,01/01/2004,,500 comicbook villains
92609,79,7238281,Comics,,1,,,160,Vogarth Comix,0.0874246144667268,01/01/199,,Vogarth.
92610,81,7238494,Comics,,1,,,177,Zit,1.14847467513755,01/01/1991,,Zit.
92611,48,7239057,Comics,,1,,,460,BBC Magazines,1.52248085709289,01/01/1994,,Brum magazine.
92612,11,7239430,Comics,,1,,,225,Manga,4.3234185455367,01/01/1995,,Manga heroes.
92613,0,7240227,Comics,,1,,,278,Cozmik Broth Productions,2.55056858994067,01/01/1994,,MacBam Bros.
92614,1,7240673,Comics,,1,,,230,Marvel Comics,1.33712792769074,01/01/1995,,Glam metal detectives.
92616,53,7243238,Comics,,1,,,253,Ragdoll Productions (UK),2.13906032964587,01/01/1995,,Ragdoll.
93677,68,10087637,England,,1,,747277591,155,Headline,2.29097116971388,01/01/1996,,Pure Fred
92619,8,7244807,Comics,,1,,,32,Marvel Comics,0.724541810341179,01/01/1996,,The Wind in the willows collection.
92620,24,7245493,Comics,,1,,,382,Marvel Comics,4.72520098555833,01/01/1996,,Rugrats.
92621,18,7245502,Comics,,1,,,138,Marvel Comics,3.0441460874863,01/01/1996,,Sky dancers.
92626,48,7247286,Comics,,1,,,397,Fleetway Editions,4.72767280880362,01/01/1996,,Sooty.
92629,33,7247431,Comics,,1,,,267,Marvel Comics,0.13487596064806,01/01/1996,,Ragdoll and friends.
92630,31,7247433,Comics,,1,,,100,Redan Company,1.1307494295761,01/01/1996,,Charlie Chalk summer special.
92634,18,7741492,Comics,,1,,,170,Marvel Comics,3.98600164335221,01/01/1989,,Bog paper.
92635,67,8044507,Comics,,1,,241125995,231,Elm Tree,0.891601643525064,01/01/1988,,The way to write comics
93507,83,6744408,England,,1,,952128519,318,[P. Sample?],3.16547310678288,01/01/1993,,Ogri
90370,17,15870207,"Christmas / Comic books, strips, etc.",,1,,9.78E+12,221,Blue Sky,4.02010599151254,01/01/2011,,Happy Christmas to the one I love
90371,38,12980782,"Christmas / Comic books, strips, etc. / Fiction.",,1,,7191707,76,HarperCollinsEntertainment,2.5528753339313,01/01/2004,,The Simpsons holiday humdinger
90373,0,8737563,Christmas / Humor.,,1,,285635808,435,Souvenir,3.39012040756643,01/01/2000,,"Christmas again, already"
90374,81,9700874,Christmas / Pictorial works / Juvenile literature.,,1,,224046713,85,Jonathan Cape,2.82867518719286,01/01/1997,,A small miracle.
90375,1,13289827,"Christmas stories / Comic books, strips, etc.",,1,,851166369,155,D.C. Thomson,3.50550237577409,01/01/1997,,The comics at Christmas.
90384,66,15660823,Church of England / Caricatures and cartoons.,,1,,9.78E+12,365,Canterbury Press Norwich,3.46873631933704,01/01/2010,,The exciting world of churchgoing
90385,49,16650876,"Churchill, Winston / 1874-1965 / Comic books, strips, etc.",,1,,9.78E+12,16,,2.72187064401805,01/01/2014,,The happy warrior :the life story of Sir Winston Churchill as told through the Eagle comic of the 1950's
90387,18,7242647,Cinema,,1,,,407,Titan,2.94816528214142,01/01/1995,,"Judge Dredd, official movie poster magazine series."
90388,13,10546682,Cinema films,,1,,,416,Starburst Magazines,2.73368957219645,01/01/1978,,Starburst.
90394,20,7446183,Cinema industries,,1,,907516319,33,Pavilion,0.0475790211930871,01/01/1983,,Hares in the gate :un cartoon de
90397,8,13222103,"Circus / Comic books, strips, etc. / Fiction.",,1,,,183,Markosia,2.45276682311669,01/01/2005,,Jazan Wild's carnival of souls.
90399,48,8389217,Cities and towns / Caricatures and cartoons.,,1,,752858424,464,Orion,1.58797605428845,01/01/2003,,Town & country.
90404,56,16460161,"City and town life / Comic books, strips, etc.",,1,,,77,,1.94251982029527,01/01/2014,,Grey area.
90405,52,15663686,"City and town life / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,221,Jonathan Cape,1.08324270695448,01/01/2011,,Vignettes of Ystov :a graphic novel
90406,94,16218846,"City and town life / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,371,Jonathan Cape,2.8961011278443,01/01/2013,,Vignettes of Ystov 2
90408,87,15584567,"Civil rights / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,493,Titan,4.67620939482003,01/01/2010,,Stuck rubber baby
90410,67,12029425,"Civil war / Comic books, strips, etc. / Fiction.",,1,,1852869976,254,Titan,1.13082172814757,01/01/1998,,The warrior princess
90411,99,14882879,Civilization / Juvenile literature.,,1,,,54,De Agostini,0.348867950960994,01/01/2009,,Scooby-Doo! Magical history tour.
90412,32,16460937,"Civilization, Ancient / Comic books, strips, etc.",,1,,9.78E+12,458,,1.26418544910848,01/01/2014,,The encyclopedia of Early Earth :a graphic novel
90413,6,7427639,"Civilization, Medieval / Caricatures and cartoons / Juvenile literature.",,1,,823026280,9,Watson-Guptill Publications,2.88410175591707,01/01/2001,,"Kids draw knights, kings, queens & dragons"
90414,98,15798179,Classical literature / Influence.,,1,,9.78E+12,100,Oxford University Press,4.56363378325477,01/01/2011,,Classics and comics
90415,61,8089437,Classical myths,,1,,715375857,398,David and Charles,2.93958612019196,01/01/1978,,ffolkes' cartoon companion to classical mythology.
90416,25,10063198,Clay animation films.,,1,,563380586,425,BBC,0.785856461152434,01/01/1997,,Wallace & Gromit : A close shave storyboard collection
90417,20,8350951,Clergy / Caricatures and cartoons.,,1,,264645995,324,Mowbrays,0.300880472641438,01/01/1972,,Malcolm's choice :a collection of cartoons
90418,39,8350987,Clergy / Caricatures and cartoons.,,1,,264660838,300,Mowbrays,3.93840533448383,01/01/1974,,Nimmo's choice :a collection of cartoons
90419,15,8725399,Clergy / Caricatures and cartoons.,,1,,264662709,66,Mowbrays,1.23817975632846,01/01/1976,,Savile's selection :a collection of cartoons
90421,38,12235239,Clergy / Caricatures and cartoons.,,1,,723400415,327,Ure Smith; Wolfe,2.37525508971885,01/01/1968,,More Barnabas.
90422,78,15170970,"Clergy / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,432,Titan,2.07628488074988,01/01/2009,,Gone to Texas
90423,16,15433813,"Clergy / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,461,Titan,3.98147422121838,01/01/2010,,Preacher deluxe.
92679,53,12029246,Comics,,1,,1852865822,282,Titan,2.70076075801626,01/01/1994,,Batman :the last angel
90427,83,14926033,"Clerks / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,349,Jonathan Cape,2.18707117717713,01/01/2009,,I like my job
90428,69,15531825,"Cletis, Billy Bob, Jr. (Fictitious character) / Comic books, strips, etc. / Periodicals.",,1,,,224,My Little Big Town,4.19066328788176,01/01/2010,,Billy Bob Cletis Jr. :the suburban superhero.
90433,96,14607912,Clip art.,,1,,9.78E+12,343,Ilex,1.11335048219189,01/01/2008,,500 manga creatures
90434,90,14853221,Clip art.,,1,,9.78E+12,478,Ilex,1.86328057199717,01/01/2009,,Manga females clip art :everything you need to create your own professional-looking manga artwork
90435,5,15970355,Clip art.,,1,,9.78E+12,87,Ilex,0.321485016029328,01/01/2012,,Manga clip art :create your own professional-looking manga artwork
90437,45,7248669,"Clippings (Books, newspapers, etc.)",,1,,,301,Followers of Rupert,1.46221843548119,01/01/1995,,"Rupert and the Daily express :75 years of Rupert's daily adventures, 1920-1995 : Nutwood special issue"
90440,79,13489930,"Clowns / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,488,HarperCollinsPublishers,3.12746602343395,01/01/2006,,The Krusty book
90441,32,14919834,"Cody Maverick (Fictitious characters) / Comic books, strips, etc. / Periodicals.",,1,,,188,Pedigree Books,3.2055867719464,01/01/2014,,Surf's up annual.
90442,14,10768386,"Coffee / Comic books, strips, etc.",,1,,1841610879,200,Ravette,1.02585221873596,01/01/2001,,Garfield's guide to cat napping
92693,92,12476733,Comics,,1,,,0,Acair,1.3267326913774,01/01/1991,,'Smathsin !.
90446,71,15606974,Cold War / Caricatures and cartoons.,,1,,9.78E+12,117,Fontanka,3.01450572209433,01/01/2010,,Drawing the curtain :the Cold War in cartoons
90447,20,16684519,"Cold War / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,423,,4.79363931808621,01/01/2014,,The bitter march
90449,72,14903951,Cold War / Influence.,,1,,9.78E+12,455,Continuum,0.778173494618386,01/01/2009,,Secret identity crisis :comic books and the unmasking of Cold War America
90452,88,6682879,Collections,,1,,340103884,31,Hodder & Stoughton,0.0356134935282171,01/01/1979,,Three adventures of Asterix
